Episode,Step,Wall1,Wall2,Time,PosX,PosY,PosZ,RotY,Reward
1,126,0,0,2.5,4.749347,5.4125,-2.962043,309.5998,-0.01249999
1,127,0,0,2.52,4.749347,5.4125,-2.962043,302.3998,-0.01259999
1,128,0,0,2.54,5.087079,5.4125,-3.176372,295.1998,-0.01269999
1,129,0,0,2.56,5.257389,5.4125,-2.81444,287.9998,-0.01279999
1,130,0,0,2.58,5.133783,5.4125,-3.194864,280.7997,-0.01289999
1,131,0,0,2.6,5.133783,5.4125,-3.194864,280.7997,-0.01299999
1,132,0,0,2.62,5.464615,5.4125,-2.970029,273.5997,-0.01309999
1,133,0,0,2.64,5.439501,5.4125,-3.36924,266.3997,-0.01319999
1,134,0,0,2.66,5.704024,5.4125,-3.069194,259.1997,-0.01329998
1,135,0,0,2.68,5.629069,5.4125,-2.676279,259.1997,-0.01339998
1,136,0,0,2.7,5.629069,5.4125,-2.676279,251.9997,-0.01349998
1,137,0,0,2.72,5.629069,5.4125,-2.676279,244.7997,-0.01359998
1,138,0,0,2.74,5.764563,5.4125,-2.299926,237.5997,-0.01369998
1,139,0,0,2.76,5.55023,5.4125,-1.962196,230.3997,-0.01379998
1,140,0,0,2.78,5.805201,5.4125,-2.2704,230.3997,-0.01389998
1,141,0,0,2.8,5.55023,5.4125,-1.962196,230.3997,-0.01399998
1,142,0,0,2.82,5.152005,5.4125,-1.924555,237.5997,-0.01409998
1,143,0,0,2.84,5.239261,5.4125,-1.534188,230.3997,-0.01419998
1,144,0,0,2.86,4.984289,5.4125,-1.225984,230.3997,-0.01429998
1,145,0,0,2.88,4.729318,5.4125,-0.9177798,230.3997,-0.01439998
1,146,0,0,2.9,4.984289,5.4125,-1.225984,223.1997,-0.01449998
1,147,0,0,2.92,4.6927,5.4125,-0.9521663,215.9997,-0.01459998
1,148,0,0,2.94,4.6927,5.4125,-0.9521663,208.7997,-0.01469998
1,149,0,0,2.96,4.636508,5.4125,-0.9253297,215.9997,-0.01479998
1,150,0,0,2.98,4.753067,5.4125,-0.6182407,215.9997,-0.01489998
1,151,0,0,3,4.83087,5.4125,-0.2627338,208.7997,-0.01499998
1,152,0,0,3.02,4.849951,5.4125,-0.1191553,201.5997,-0.01509998
1,153,0,0,3.04,4.832439,5.4125,0.2476539,201.5997,-0.01519998
1,154,0,0,3.06,4.80245,5.4125,0.4464761,208.7997,-0.01529998
1,155,0,0,3.08,4.99515,5.4125,0.7969996,215.9997,-0.01539998
1,156,0,0,3.1,5.230262,5.4125,1.120608,208.7997,-0.01549998
1,157,0,0,3.12,5.118664,5.4125,1.504725,201.5997,-0.01559998
1,158,0,0,3.14,4.746753,5.4125,1.651973,201.5997,-0.01569998
1,159,0,0,3.16,4.894001,5.4125,2.023884,201.5997,-0.01579998
1,160,0,0,3.18,4.894001,5.4125,2.023884,201.5997,-0.01589998
1,161,0,0,3.2,4.894001,5.4125,2.023884,194.3997,-0.01599998
1,162,0,0,3.22,5.281434,5.4125,1.92441,201.5997,-0.01609998
1,163,0,0,3.24,5.122574,5.4125,2.291511,201.5997,-0.01619998
1,164,6,4,3.26,4.750662,5.4125,2.438759,208.7997,-0.01629998
1,165,6,4,3.28,4.943362,5.4125,2.789282,215.9997,-0.01639998
1,166,6,4,3.3,4.943362,5.4125,2.789282,208.7997,-0.01649998
1,167,6,4,3.32,4.750662,5.4125,2.438759,201.5997,-0.01559998
1,168,6,4,3.34,4.909523,5.4125,2.071658,208.7997,-0.01469998
1,169,6,4,3.36,5.29364,5.4125,2.183256,201.5997,-0.01479998
1,170,6,4,3.38,5.146392,5.4125,1.811345,194.3997,-0.01389998
1,171,6,4,3.4,4.758958,5.4125,1.910819,187.1997,-0.01299998
1,172,6,4,3.42,5.004122,5.4125,1.594758,187.1997,-0.01209998
1,173,6,4,3.44,4.953991,5.4125,1.197912,179.9997,-0.01119998
1,174,6,4,3.46,4.953989,5.4125,1.597912,172.7997,-0.01129998
1,175,6,4,3.48,5.004125,5.4125,1.201066,165.5997,-0.01039998
1,176,6,4,3.5,5.004125,5.4125,1.201066,165.5997,-0.01049998
1,177,6,4,3.52,5.103602,5.4125,0.8136334,158.3997,-0.009599976
1,178,6,4,3.54,5.250854,5.4125,0.4417235,151.1998,-0.008699976
1,179,6,4,3.56,5.443556,5.4125,0.09120166,158.3997,-0.007799976
1,180,6,4,3.58,5.284698,5.4125,-0.2759008,151.1998,-0.006899975
1,181,6,4,3.6,5.173104,5.4125,-0.6600188,151.1998,-0.005999975
1,182,6,4,3.62,5.061509,5.4125,-1.044137,143.9998,-0.005099975
1,183,6,4,3.64,4.998938,5.4125,-1.439212,143.9998,-0.004199974
1,184,6,4,3.66,4.675331,5.4125,-1.674328,143.9998,-0.004299974
1,185,6,4,3.68,4.910447,5.4125,-1.997934,151.1998,-0.003399974
1,186,6,4,3.7,4.798852,5.4125,-2.382052,158.3997,-0.002499974
1,187,6,4,3.72,4.639995,5.4125,-2.749154,151.1998,-0.001599974
1,188,6,4,3.74,4.832698,5.4125,-3.099676,143.9998,-0.0006999738
1,189,6,4,3.76,5.067813,5.4125,-3.423282,151.1998,0.0002000263
1,190,6,4,3.78,4.956218,5.4125,-3.8074,158.3997,0.001100026
1,191,6,4,3.8,4.79736,5.4125,-4.174502,165.5997,0.002000026
1,192,6,4,3.82,4.593746,5.4125,-4.5188,165.5997,0.002900027
1,193,6,4,3.84,4.693223,5.4125,-4.906233,158.3997,0.003800027
1,194,6,4,3.86,4.534366,5.4125,-5.273335,151.1998,0.004700026
1,195,6,4,3.88,4.341663,5.4125,-4.922813,158.3997,0.004600027
1,196,6,4,3.9,4.182805,5.4125,-5.289916,151.1998,0.005500027
1,197,6,4,3.92,3.798687,5.4125,-5.178321,151.1998,0.005400027
1,198,6,4,3.94,3.687093,5.4125,-5.562439,151.1998,0.006300027
1,199,6,4,3.96,3.575498,5.4125,-5.946557,158.3997,0.007200028
1,200,6,4,3.98,3.41664,5.4125,-6.31366,151.1998,0.008100028
1,201,6,4,4,3.609343,5.4125,-6.664182,158.3997,0.009000028
1,202,6,4,4.02,3.237433,5.4125,-6.811433,158.3997,0.008900029
1,203,6,4,4.04,3.384685,5.4125,-7.183343,165.5997,0.009800029
1,204,6,4,4.06,3.728982,5.4125,-7.386958,172.7997,0.01070003
1,205,6,4,4.08,3.483821,5.4125,-7.703021,172.7997,0.01060003
1,206,6,4,4.1,3.086975,5.4125,-7.753156,179.9997,0.01150003
1,207,6,4,4.12,2.804131,5.4125,-7.470315,187.1997,0.01240003
1,208,6,4,4.14,3.049295,5.4125,-7.786376,179.9997,0.01330003
1,209,6,4,4.16,2.766454,5.4125,-8.06922,187.1997,0.01420003
1,210,6,4,4.18,2.450393,5.4125,-8.314384,194.3997,0.01510003
1,211,6,4,4.2,2.246775,5.4125,-7.970088,187.1997,0.01600003
1,212,6,4,4.22,1.930714,5.4125,-8.215252,187.1997,0.01590003
1,213,6,4,4.24,1.614653,5.4125,-8.460416,194.3997,0.01680003
1,214,6,4,4.26,1.270357,5.4125,-8.664034,194.3997,0.01670003
1,215,6,4,4.28,0.9260616,5.4125,-8.867653,201.5997,0.01760003
1,216,6,4,4.3,1.07331,5.4125,-8.495741,208.7997,0.01850003
1,217,6,4,4.32,0.9617114,5.4125,-8.111626,215.9997,0.01940003
1,218,6,4,4.34,1.024287,5.4125,-8.5067,215.9997,0.02030003
1,219,6,4,4.36,0.6292121,5.4125,-8.569275,223.1997,0.02120003
1,220,6,4,4.38,0.6417783,5.4125,-8.969077,230.3997,0.02210003
